word,stem,predicted,correct
pitiliza,pit,pitiliz,False
nilipitiliza,pit,pitiliz,False
ninapitiliza,pit,pitiliz,False
nimepitiliza,pit,pitiliz,False
nitapitiliza,pit,pitiliz,False
tulipitiliza,pit,pitiliz,False
tunapitiliza,pit,pitiliz,False
tumepitiliza,pit,pitiliz,False
tutapitiliza,pit,pitiliz,False
ulipitiliza,pit,pitiliz,False
unapitiliza,pit,pitiliz,False
umepitiliza,pit,pitiliz,False
utapitiliza,pit,pitiliz,False
mlipitiliza,pit,pitiliz,False
mnapitiliza,pit,pitiliz,False
mmepitiliza,pit,pitiliz,False
mtapitiliza,pit,pitiliz,False
alipitiliza,pit,pitiliz,False
anapitiliza,pit,pitiliz,False
amepitiliza,pit,pitiliz,False
atapitiliza,pit,pitiliz,False
walipitiliza,pit,pitiliz,False
wanapitiliza,pit,pitiliz,False
wamepitiliza,pit,pitiliz,False
watapitiliza,pit,pitiliz,False
hupitiliza,pit,pitiliz,False
kupitiliza,pit,pitiliz,False
kumpitiliza,pit,pitiliz,False
kuwapitiliza,pit,pitiliz,False
ningepitiliza,pit,pitiliz,False
ungepitiliza,pit,pitiliz,False
angepitiliza,pit,pitiliz,False
tungepitiliza,pit,pitiliz,False
mngepitiliza,pit,pitiliz,False
wangepitiliza,pit,pitiliz,False
ningalipitiliza,pit,pitiliz,False
ungalipitiliza,pit,pitiliz,False
angalipitiliza,pit,pitiliz,False
tungalipitiliza,pit,pitiliz,False
mngalipitiliza,pit,pitiliz,False
wangalipitiliza,pit,pitiliz,False
niliyepitiliza,pit,pitiliz,False
uliyepitiliza,pit,pitiliz,False
aliyepitiliza,pit,pitiliz,False
tuliyepitiliza,pit,pitiliz,False
mliyepitiliza,pit,pitiliz,False
waliyepitiliza,pit,pitiliz,False
niliopitiliza,pit,pitiliz,False
uliopitiliza,pit,pitiliz,False
aliopitiliza,pit,pitiliz,False
tuliopitiliza,pit,pitiliz,False
mliopitiliza,pit,pitiliz,False
waliopitiliza,pit,pitiliz,False
nilipopitiliza,pit,pitiliz,False
ulipopitiliza,pit,pitiliz,False
alipopitiliza,pit,pitiliz,False
tulipopitiliza,pit,pitiliz,False
mlipopitiliza,pit,pitiliz,False
walipopitiliza,pit,pitiliz,False
nijapopitiliza,pit,pitiliz,False
ujapopitiliza,pit,pitiliz,False
ajapopitiliza,pit,pitiliz,False
tujapopitiliza,pit,pitiliz,False
mjapopitiliza,pit,pitiliz,False
wajapopitiliza,pit,pitiliz,False
nisipopitiliza,pit,pitiliz,False
usipopitiliza,pit,pitiliz,False
asipopitiliza,pit,pitiliz,False
tusipopitiliza,pit,pitiliz,False
msipopitiliza,pit,pitiliz,False
wasipopitiliza,pit,pitiliz,False
nikipitiliza,pit,pitiliz,False
ukipitiliza,pit,pitiliz,False
akipitiliza,pit,pitiliz,False
tukipitiliza,pit,pitiliz,False
mkipitiliza,pit,pitiliz,False
niliyapitiliza,pit,pitiliz,False
uliyapitiliza,pit,pitiliz,False
aliyapitiliza,pit,pitiliz,False
tuliyapitiliza,pit,pitiliz,False
mliyapitiliza,pit,pitiliz,False
waliyapitiliza,pit,pitiliz,False
wakipitiliza,pit,pitiliz,False
nilichopitiliza,pit,pitiliz,False
ulichopitiliza,pit,pitiliz,False
alichopitiliza,pit,pitiliz,False
tulichopitiliza,pit,pitiliz,False
mlichopitiliza,pit,pitiliz,False
walichopitiliza,pit,pitiliz,False
yaliopitiliza,pit,pitiliz,False
kilichopitiliza,pit,pitiliz,False
zilizopitiliza,pit,pitiliz,False
inapitiliza,pit,pitiliz,False
itapitiliza,pit,pitiliz,False
ilipitiliza,pit,pitiliz,False
imepitiliza,pit,pitiliz,False
ingepitiliza,pit,pitiliz,False
ingalipitiliza,pit,pitiliz,False
iliyepitiliza,pit,pitiliz,False
iliopitiliza,pit,pitiliz,False
iliyopitiliza,pit,pitiliz,False
ilipopitiliza,pit,pitiliz,False
ikipitiliza,pit,pitiliz,False
ilichopitiliza,pit,pitiliz,False
zinapitiliza,pit,pitiliz,False
zitapitiliza,pit,pitiliz,False
zilipitiliza,pit,pitiliz,False
zimepitiliza,pit,pitiliz,False
zingepitiliza,pit,pitiliz,False
zingalipitiliza,pit,pitiliz,False
ziliyepitiliza,pit,pitiliz,False
ziliopitiliza,pit,pitiliz,False
zilipopitiliza,pit,pitiliz,False
zikipitiliza,pit,pitiliz,False
yanapitiliza,pit,pitiliz,False
yatapitiliza,pit,pitiliz,False
yalipitiliza,pit,pitiliz,False
yamepitiliza,pit,pitiliz,False
yangepitiliza,pit,pitiliz,False
yangalipitiliza,pit,pitiliz,False
yaliyepitiliza,pit,pitiliz,False
yaliyopitiliza,pit,pitiliz,False
yalipopitiliza,pit,pitiliz,False
yakipitiliza,pit,pitiliz,False
lililopitiliza,pit,pitiliz,False
aliyopitiliza,pit,pitiliz,False
lilipitiliza,pit,pitiliz,False
ninayepitiliza,pit,pitiliz,False
nitayepitiliza,pit,pitiliz,False
tunayepitiliza,pit,pitiliz,False
tutayepitiliza,pit,pitiliz,False
unayepitiliza,pit,pitiliz,False
utayepitiliza,pit,pitiliz,False
mnayepitiliza,pit,pitiliz,False
mtayepitiliza,pit,pitiliz,False
anayepitiliza,pit,pitiliz,False
atayepitiliza,pit,pitiliz,False
wanayepitiliza,pit,pitiliz,False
watayepitiliza,pit,pitiliz,False
pitisha,pit,pit,True
nilipitisha,pit,pit,True
ninapitisha,pit,pit,True
nimepitisha,pit,pit,True
nitapitisha,pit,pit,True
tulipitisha,pit,pit,True
tunapitisha,pit,pit,True
tumepitisha,pit,pit,True
tutapitisha,pit,pit,True
ulipitisha,pit,pit,True
unapitisha,pit,pit,True
umepitisha,pit,pit,True
utapitisha,pit,pit,True
mlipitisha,pit,pit,True
mnapitisha,pit,pit,True
mmepitisha,pit,pit,True
mtapitisha,pit,pit,True
alipitisha,pit,pit,True
anapitisha,pit,pit,True
amepitisha,pit,pit,True
atapitisha,pit,pit,True
walipitisha,pit,pit,True
wanapitisha,pit,pit,True
wamepitisha,pit,pit,True
watapitisha,pit,pit,True
hupitisha,pit,pit,True
kupitisha,pit,pit,True
kumpitisha,pit,pit,True
kuwapitisha,pit,pit,True
ningepitisha,pit,pit,True
ungepitisha,pit,pit,True
angepitisha,pit,pit,True
tungepitisha,pit,pit,True
mngepitisha,pit,pit,True
wangepitisha,pit,pit,True
ningalipitisha,pit,pit,True
ungalipitisha,pit,pit,True
angalipitisha,pit,pit,True
tungalipitisha,pit,pit,True
mngalipitisha,pit,pit,True
wangalipitisha,pit,pit,True
niliyepitisha,pit,pit,True
uliyepitisha,pit,pit,True
aliyepitisha,pit,pit,True
tuliyepitisha,pit,pit,True
mliyepitisha,pit,pit,True
waliyepitisha,pit,pit,True
niliopitisha,pit,pit,True
uliopitisha,pit,pit,True
aliopitisha,pit,pit,True
tuliopitisha,pit,pit,True
mliopitisha,pit,pit,True
waliopitisha,pit,pit,True
nilipopitisha,pit,pit,True
ulipopitisha,pit,pit,True
alipopitisha,pit,pit,True
tulipopitisha,pit,pit,True
mlipopitisha,pit,pit,True
walipopitisha,pit,pit,True
nijapopitisha,pit,pit,True
ujapopitisha,pit,pit,True
ajapopitisha,pit,pit,True
tujapopitisha,pit,pit,True
mjapopitisha,pit,pit,True
wajapopitisha,pit,pit,True
nisipopitisha,pit,pit,True
usipopitisha,pit,pit,True
asipopitisha,pit,pit,True
tusipopitisha,pit,pit,True
msipopitisha,pit,pit,True
wasipopitisha,pit,pit,True
nikipitisha,pit,pit,True
ukipitisha,pit,pit,True
akipitisha,pit,pit,True
tukipitisha,pit,pit,True
mkipitisha,pit,pit,True
niliyapitisha,pit,pit,True
uliyapitisha,pit,pit,True
aliyapitisha,pit,pit,True
tuliyapitisha,pit,pit,True
mliyapitisha,pit,pit,True
waliyapitisha,pit,pit,True
wakipitisha,pit,pit,True
nilichopitisha,pit,pit,True
ulichopitisha,pit,pit,True
alichopitisha,pit,pit,True
tulichopitisha,pit,pit,True
mlichopitisha,pit,pit,True
walichopitisha,pit,pit,True
yaliopitisha,pit,pit,True
kilichopitisha,pit,pit,True
zilizopitisha,pit,pit,True
inapitisha,pit,pit,True
itapitisha,pit,pit,True
ilipitisha,pit,pit,True
imepitisha,pit,pit,True
ingepitisha,pit,pit,True
ingalipitisha,pit,pit,True
iliyepitisha,pit,pit,True
iliopitisha,pit,pit,True
iliyopitisha,pit,pit,True
ilipopitisha,pit,pit,True
ikipitisha,pit,pit,True
ilichopitisha,pit,pit,True
zinapitisha,pit,pit,True
zitapitisha,pit,pit,True
zilipitisha,pit,pit,True
zimepitisha,pit,pit,True
zingepitisha,pit,pit,True
zingalipitisha,pit,pit,True
ziliyepitisha,pit,pit,True
ziliopitisha,pit,pit,True
zilipopitisha,pit,pit,True
zikipitisha,pit,pit,True
yanapitisha,pit,pit,True
yatapitisha,pit,pit,True
yalipitisha,pit,pit,True
yamepitisha,pit,pit,True
yangepitisha,pit,pit,True
yangalipitisha,pit,pit,True
yaliyepitisha,pit,pit,True
yaliyopitisha,pit,pit,True
yalipopitisha,pit,pit,True
yakipitisha,pit,pit,True
lililopitisha,pit,pit,True
aliyopitisha,pit,pit,True
lilipitisha,pit,pit,True
ninayepitisha,pit,pit,True
nitayepitisha,pit,pit,True
tunayepitisha,pit,pit,True
tutayepitisha,pit,pit,True
unayepitisha,pit,pit,True
utayepitisha,pit,pit,True
mnayepitisha,pit,pit,True
mtayepitisha,pit,pit,True
anayepitisha,pit,pit,True
atayepitisha,pit,pit,True
wanayepitisha,pit,pit,True
watayepitisha,pit,pit,True
pitiwa,pit,pitiw,False
nilipitiwa,pit,pitiw,False
ninapitiwa,pit,pitiw,False
nimepitiwa,pit,pitiw,False
nitapitiwa,pit,pitiw,False
tulipitiwa,pit,pitiw,False
tunapitiwa,pit,pitiw,False
tumepitiwa,pit,pitiw,False
tutapitiwa,pit,pitiw,False
ulipitiwa,pit,pitiw,False
unapitiwa,pit,pitiw,False
umepitiwa,pit,pitiw,False
utapitiwa,pit,pitiw,False
mlipitiwa,pit,pitiw,False
mnapitiwa,pit,pitiw,False
mmepitiwa,pit,pitiw,False
mtapitiwa,pit,pitiw,False
alipitiwa,pit,pitiw,False
anapitiwa,pit,pitiw,False
amepitiwa,pit,pitiw,False
atapitiwa,pit,pitiw,False
walipitiwa,pit,pitiw,False
wanapitiwa,pit,pitiw,False
wamepitiwa,pit,pitiw,False
watapitiwa,pit,pitiw,False
hupitiwa,pit,pitiw,False
kupitiwa,pit,pitiw,False
kumpitiwa,pit,pitiw,False
kuwapitiwa,pit,pitiw,False
ningepitiwa,pit,pitiw,False
ungepitiwa,pit,pitiw,False
angepitiwa,pit,pitiw,False
tungepitiwa,pit,pitiw,False
mngepitiwa,pit,pitiw,False
wangepitiwa,pit,pitiw,False
ningalipitiwa,pit,pitiw,False
ungalipitiwa,pit,pitiw,False
angalipitiwa,pit,pitiw,False
tungalipitiwa,pit,pitiw,False
mngalipitiwa,pit,pitiw,False
wangalipitiwa,pit,pitiw,False
niliyepitiwa,pit,pitiw,False
uliyepitiwa,pit,pitiw,False
aliyepitiwa,pit,pitiw,False
tuliyepitiwa,pit,pitiw,False
mliyepitiwa,pit,pitiw,False
waliyepitiwa,pit,pitiw,False
niliopitiwa,pit,pitiw,False
uliopitiwa,pit,pitiw,False
aliopitiwa,pit,pitiw,False
tuliopitiwa,pit,pitiw,False
mliopitiwa,pit,pitiw,False
waliopitiwa,pit,pitiw,False
nilipopitiwa,pit,pitiw,False
ulipopitiwa,pit,pitiw,False
alipopitiwa,pit,pitiw,False
tulipopitiwa,pit,pitiw,False
mlipopitiwa,pit,pitiw,False
walipopitiwa,pit,pitiw,False
nijapopitiwa,pit,pitiw,False
ujapopitiwa,pit,pitiw,False
ajapopitiwa,pit,pitiw,False
tujapopitiwa,pit,pitiw,False
mjapopitiwa,pit,pitiw,False
wajapopitiwa,pit,pitiw,False
nisipopitiwa,pit,pitiw,False
usipopitiwa,pit,pitiw,False
asipopitiwa,pit,pitiw,False
tusipopitiwa,pit,pitiw,False
msipopitiwa,pit,pitiw,False
wasipopitiwa,pit,pitiw,False
nikipitiwa,pit,pitiw,False
ukipitiwa,pit,pitiw,False
akipitiwa,pit,pitiw,False
tukipitiwa,pit,pitiw,False
mkipitiwa,pit,pitiw,False
niliyapitiwa,pit,pitiw,False
uliyapitiwa,pit,pitiw,False
aliyapitiwa,pit,pitiw,False
tuliyapitiwa,pit,pitiw,False
mliyapitiwa,pit,pitiw,False
waliyapitiwa,pit,pitiw,False
wakipitiwa,pit,pitiw,False
nilichopitiwa,pit,pitiw,False
ulichopitiwa,pit,pitiw,False
alichopitiwa,pit,pitiw,False
tulichopitiwa,pit,pitiw,False
mlichopitiwa,pit,pitiw,False
walichopitiwa,pit,pitiw,False
yaliopitiwa,pit,pitiw,False
kilichopitiwa,pit,pitiw,False
zilizopitiwa,pit,pitiw,False
inapitiwa,pit,pitiw,False
itapitiwa,pit,pitiw,False
ilipitiwa,pit,pitiw,False
imepitiwa,pit,pitiw,False
ingepitiwa,pit,pitiw,False
ingalipitiwa,pit,pitiw,False
iliyepitiwa,pit,pitiw,False
iliopitiwa,pit,pitiw,False
iliyopitiwa,pit,pitiw,False
ilipopitiwa,pit,pitiw,False
ikipitiwa,pit,pitiw,False
ilichopitiwa,pit,pitiw,False
zinapitiwa,pit,pitiw,False
zitapitiwa,pit,pitiw,False
zilipitiwa,pit,pitiw,False
zimepitiwa,pit,pitiw,False
zingepitiwa,pit,pitiw,False
zingalipitiwa,pit,pitiw,False
ziliyepitiwa,pit,pitiw,False
ziliopitiwa,pit,pitiw,False
zilipopitiwa,pit,pitiw,False
zikipitiwa,pit,pitiw,False
yanapitiwa,pit,pitiw,False
yatapitiwa,pit,pitiw,False
yalipitiwa,pit,pitiw,False
yamepitiwa,pit,pitiw,False
yangepitiwa,pit,pitiw,False
yangalipitiwa,pit,pitiw,False
yaliyepitiwa,pit,pitiw,False
yaliyopitiwa,pit,pitiw,False
yalipopitiwa,pit,pitiw,False
yakipitiwa,pit,pitiw,False
lililopitiwa,pit,pitiw,False
aliyopitiwa,pit,pitiw,False
lilipitiwa,pit,pitiw,False
ninayepitiwa,pit,pitiw,False
nitayepitiwa,pit,pitiw,False
tunayepitiwa,pit,pitiw,False
tutayepitiwa,pit,pitiw,False
unayepitiwa,pit,pitiw,False
utayepitiwa,pit,pitiw,False
mnayepitiwa,pit,pitiw,False
mtayepitiwa,pit,pitiw,False
anayepitiwa,pit,pitiw,False
atayepitiwa,pit,pitiw,False
wanayepitiwa,pit,pitiw,False
watayepitiwa,pit,pitiw,False
pokea,pok,pok,True
nilipokea,pok,nilipokea,False
ninapokea,pok,pok,True
nimepokea,pok,pok,True
nitapokea,pok,pok,True
tulipokea,pok,tulipokea,False
tunapokea,pok,pok,True
tumepokea,pok,pok,True
tutapokea,pok,pok,True
ulipokea,pok,ulipokea,False
unapokea,pok,pok,True
umepokea,pok,pok,True
utapokea,pok,pok,True
mlipokea,pok,mlipokea,False
mnapokea,pok,pok,True
mmepokea,pok,pok,True
mtapokea,pok,pok,True
alipokea,pok,alipokea,False
anapokea,pok,pok,True
amepokea,pok,pok,True
atapokea,pok,pok,True
walipokea,pok,walipokea,False
wanapokea,pok,pok,True
wamepokea,pok,pok,True
watapokea,pok,pok,True
hupokea,pok,pok,True
kupokea,pok,pok,True
kumpokea,pok,pok,True
kuwapokea,pok,pok,True
ningepokea,pok,pok,True
ungepokea,pok,pok,True
angepokea,pok,pok,True
tungepokea,pok,pok,True
mngepokea,pok,pok,True
wangepokea,pok,pok,True
ningalipokea,pok,pok,True
ungalipokea,pok,pok,True
angalipokea,pok,pok,True
tungalipokea,pok,pok,True
mngalipokea,pok,pok,True
wangalipokea,pok,pok,True
niliyepokea,pok,pok,True
uliyepokea,pok,pok,True
aliyepokea,pok,pok,True
tuliyepokea,pok,pok,True
mliyepokea,pok,pok,True
waliyepokea,pok,pok,True
niliopokea,pok,pok,True
uliopokea,pok,pok,True
aliopokea,pok,pok,True
tuliopokea,pok,pok,True
mliopokea,pok,pok,True
waliopokea,pok,pok,True
nilipopokea,pok,pok,True
ulipopokea,pok,pok,True
alipopokea,pok,pok,True
tulipopokea,pok,pok,True
mlipopokea,pok,pok,True
walipopokea,pok,pok,True
nijapopokea,pok,pok,True
ujapopokea,pok,pok,True
ajapopokea,pok,pok,True
tujapopokea,pok,pok,True
mjapopokea,pok,pok,True
wajapopokea,pok,pok,True
nisipopokea,pok,pok,True
usipopokea,pok,pok,True
asipopokea,pok,pok,True
tusipopokea,pok,pok,True
msipopokea,pok,pok,True
wasipopokea,pok,pok,True
nikipokea,pok,pok,True
ukipokea,pok,pok,True
akipokea,pok,pok,True
tukipokea,pok,pok,True
mkipokea,pok,pok,True
niliyapokea,pok,pok,True
uliyapokea,pok,pok,True
aliyapokea,pok,pok,True
tuliyapokea,pok,pok,True
mliyapokea,pok,pok,True
waliyapokea,pok,pok,True
wakipokea,pok,pok,True
nilichopokea,pok,pok,True
ulichopokea,pok,pok,True
alichopokea,pok,pok,True
tulichopokea,pok,pok,True
mlichopokea,pok,pok,True
walichopokea,pok,pok,True
yaliopokea,pok,pok,True
kilichopokea,pok,pok,True
zilizopokea,pok,pok,True
inapokea,pok,pok,True
itapokea,pok,pok,True
ilipokea,pok,ilipokea,False
imepokea,pok,pok,True
ingepokea,pok,pok,True
ingalipokea,pok,pok,True
iliyepokea,pok,pok,True
iliopokea,pok,pok,True
iliyopokea,pok,pok,True
ilipopokea,pok,pok,True
ikipokea,pok,pok,True
ilichopokea,pok,pok,True
zinapokea,pok,pok,True
zitapokea,pok,pok,True
zilipokea,pok,zilipokea,False
zimepokea,pok,pok,True
zingepokea,pok,pok,True
zingalipokea,pok,pok,True
ziliyepokea,pok,pok,True
ziliopokea,pok,pok,True
zilipopokea,pok,pok,True
zikipokea,pok,pok,True
yanapokea,pok,pok,True
yatapokea,pok,pok,True
yalipokea,pok,yalipokea,False
yamepokea,pok,pok,True
yangepokea,pok,pok,True
yangalipokea,pok,pok,True
yaliyepokea,pok,pok,True
yaliyopokea,pok,pok,True
yalipopokea,pok,pok,True
yakipokea,pok,pok,True
lililopokea,pok,pok,True
aliyopokea,pok,pok,True
lilipokea,pok,lilipokea,False
ninayepokea,pok,pok,True
nitayepokea,pok,pok,True
tunayepokea,pok,pok,True
tutayepokea,pok,pok,True
unayepokea,pok,pok,True
utayepokea,pok,pok,True
mnayepokea,pok,pok,True
mtayepokea,pok,pok,True
anayepokea,pok,pok,True
atayepokea,pok,pok,True
wanayepokea,pok,pok,True
watayepokea,pok,pok,True
pokonya,pokony,pokony,True
nilipokonya,pokony,kony,False
ninapokonya,pokony,pokony,True
nimepokonya,pokony,pokony,True
nitapokonya,pokony,pokony,True
tulipokonya,pokony,kony,False
tunapokonya,pokony,pokony,True
tumepokonya,pokony,pokony,True
tutapokonya,pokony,pokony,True
ulipokonya,pokony,kony,False
unapokonya,pokony,pokony,True
umepokonya,pokony,pokony,True
utapokonya,pokony,pokony,True
mlipokonya,pokony,kony,False
mnapokonya,pokony,pokony,True
mmepokonya,pokony,pokony,True
mtapokonya,pokony,pokony,True
alipokonya,pokony,kony,False
anapokonya,pokony,pokony,True
amepokonya,pokony,pokony,True
atapokonya,pokony,pokony,True
walipokonya,pokony,kony,False
wanapokonya,pokony,pokony,True
wamepokonya,pokony,pokony,True
watapokonya,pokony,pokony,True
hupokonya,pokony,pokony,True
kupokonya,pokony,pokony,True
kumpokonya,pokony,pokony,True
kuwapokonya,pokony,pokony,True
ningepokonya,pokony,pokony,True
ungepokonya,pokony,pokony,True
angepokonya,pokony,pokony,True
tungepokonya,pokony,pokony,True
mngepokonya,pokony,pokony,True
wangepokonya,pokony,pokony,True
ningalipokonya,pokony,pokony,True
ungalipokonya,pokony,pokony,True
angalipokonya,pokony,pokony,True
tungalipokonya,pokony,pokony,True
mngalipokonya,pokony,pokony,True
wangalipokonya,pokony,pokony,True
niliyepokonya,pokony,pokony,True
uliyepokonya,pokony,pokony,True
aliyepokonya,pokony,pokony,True
tuliyepokonya,pokony,pokony,True
mliyepokonya,pokony,pokony,True
waliyepokonya,pokony,pokony,True
niliopokonya,pokony,pokony,True
uliopokonya,pokony,pokony,True
aliopokonya,pokony,pokony,True
tuliopokonya,pokony,pokony,True
mliopokonya,pokony,pokony,True
waliopokonya,pokony,pokony,True
nilipopokonya,pokony,pokony,True
ulipopokonya,pokony,pokony,True
alipopokonya,pokony,pokony,True
tulipopokonya,pokony,pokony,True
mlipopokonya,pokony,pokony,True
walipopokonya,pokony,pokony,True
nijapopokonya,pokony,pokony,True
ujapopokonya,pokony,pokony,True
ajapopokonya,pokony,pokony,True
tujapopokonya,pokony,pokony,True
mjapopokonya,pokony,pokony,True
wajapopokonya,pokony,pokony,True
nisipopokonya,pokony,pokony,True
usipopokonya,pokony,pokony,True
asipopokonya,pokony,pokony,True
tusipopokonya,pokony,pokony,True
msipopokonya,pokony,pokony,True
wasipopokonya,pokony,pokony,True
nikipokonya,pokony,pokony,True
ukipokonya,pokony,pokony,True
akipokonya,pokony,pokony,True
tukipokonya,pokony,pokony,True
mkipokonya,pokony,pokony,True
niliyapokonya,pokony,pokony,True
uliyapokonya,pokony,pokony,True
aliyapokonya,pokony,pokony,True
tuliyapokonya,pokony,pokony,True
mliyapokonya,pokony,pokony,True
waliyapokonya,pokony,pokony,True
wakipokonya,pokony,pokony,True
nilichopokonya,pokony,pokony,True
ulichopokonya,pokony,pokony,True
alichopokonya,pokony,pokony,True
tulichopokonya,pokony,pokony,True
mlichopokonya,pokony,pokony,True
walichopokonya,pokony,pokony,True
yaliopokonya,pokony,pokony,True
kilichopokonya,pokony,pokony,True
zilizopokonya,pokony,pokony,True
inapokonya,pokony,pokony,True
itapokonya,pokony,pokony,True
ilipokonya,pokony,kony,False
imepokonya,pokony,pokony,True
ingepokonya,pokony,pokony,True
ingalipokonya,pokony,pokony,True
iliyepokonya,pokony,pokony,True
iliopokonya,pokony,pokony,True
iliyopokonya,pokony,pokony,True
ilipopokonya,pokony,pokony,True
ikipokonya,pokony,pokony,True
ilichopokonya,pokony,pokony,True
zinapokonya,pokony,pokony,True
zitapokonya,pokony,pokony,True
zilipokonya,pokony,kony,False
zimepokonya,pokony,pokony,True
zingepokonya,pokony,pokony,True
zingalipokonya,pokony,pokony,True
ziliyepokonya,pokony,pokony,True
ziliopokonya,pokony,pokony,True
zilipopokonya,pokony,pokony,True
zikipokonya,pokony,pokony,True
yanapokonya,pokony,pokony,True
yatapokonya,pokony,pokony,True
yalipokonya,pokony,kony,False
yamepokonya,pokony,pokony,True
yangepokonya,pokony,pokony,True
yangalipokonya,pokony,pokony,True
yaliyepokonya,pokony,pokony,True
yaliyopokonya,pokony,pokony,True
yalipopokonya,pokony,pokony,True
yakipokonya,pokony,pokony,True
lililopokonya,pokony,pokony,True
aliyopokonya,pokony,pokony,True
lilipokonya,pokony,kony,False
ninayepokonya,pokony,pokony,True
nitayepokonya,pokony,pokony,True
tunayepokonya,pokony,pokony,True
tutayepokonya,pokony,pokony,True
unayepokonya,pokony,pokony,True
utayepokonya,pokony,pokony,True
mnayepokonya,pokony,pokony,True
mtayepokonya,pokony,pokony,True
anayepokonya,pokony,pokony,True
atayepokonya,pokony,pokony,True
wanayepokonya,pokony,pokony,True
watayepokonya,pokony,pokony,True
pona,pon,pon,True
nilipona,pon,pon,True
ninapona,pon,pon,True
nimepona,pon,pon,True
nitapona,pon,pon,True
tulipona,pon,pon,True
tunapona,pon,pon,True
tumepona,pon,pon,True
tutapona,pon,pon,True
ulipona,pon,pon,True
unapona,pon,pon,True
umepona,pon,pon,True
utapona,pon,pon,True
mlipona,pon,pon,True
mnapona,pon,pon,True
mmepona,pon,pon,True
mtapona,pon,pon,True
alipona,pon,pon,True
anapona,pon,pon,True
amepona,pon,pon,True
atapona,pon,pon,True
walipona,pon,pon,True
wanapona,pon,pon,True
wamepona,pon,pon,True
watapona,pon,pon,True
hupona,pon,pon,True
kupona,pon,pon,True
kumpona,pon,pon,True
kuwapona,pon,pon,True
ningepona,pon,pon,True
ungepona,pon,pon,True
angepona,pon,pon,True
tungepona,pon,pon,True
mngepona,pon,pon,True
wangepona,pon,pon,True
ningalipona,pon,pon,True
ungalipona,pon,pon,True
angalipona,pon,pon,True
tungalipona,pon,pon,True
mngalipona,pon,pon,True
wangalipona,pon,pon,True
niliyepona,pon,pon,True
uliyepona,pon,pon,True
aliyepona,pon,pon,True
tuliyepona,pon,pon,True
mliyepona,pon,pon,True
waliyepona,pon,pon,True
niliopona,pon,pon,True
uliopona,pon,pon,True
aliopona,pon,pon,True
tuliopona,pon,pon,True
mliopona,pon,pon,True
waliopona,pon,pon,True
nilipopona,pon,pon,True
ulipopona,pon,pon,True
alipopona,pon,pon,True
tulipopona,pon,pon,True
mlipopona,pon,pon,True
walipopona,pon,pon,True
nijapopona,pon,pon,True
ujapopona,pon,pon,True
ajapopona,pon,pon,True
tujapopona,pon,pon,True
mjapopona,pon,pon,True
wajapopona,pon,pon,True
nisipopona,pon,pon,True
usipopona,pon,pon,True
asipopona,pon,pon,True
tusipopona,pon,pon,True
msipopona,pon,pon,True
wasipopona,pon,pon,True
nikipona,pon,pon,True
ukipona,pon,pon,True
akipona,pon,pon,True
tukipona,pon,pon,True
mkipona,pon,pon,True
niliyapona,pon,pon,True
uliyapona,pon,pon,True
aliyapona,pon,pon,True
tuliyapona,pon,pon,True
mliyapona,pon,pon,True
waliyapona,pon,pon,True
wakipona,pon,pon,True
nilichopona,pon,pon,True
ulichopona,pon,pon,True
alichopona,pon,pon,True
tulichopona,pon,pon,True
mlichopona,pon,pon,True
walichopona,pon,pon,True
yaliopona,pon,pon,True
kilichopona,pon,pon,True
zilizopona,pon,pon,True
inapona,pon,pon,True
itapona,pon,pon,True
ilipona,pon,pon,True
imepona,pon,pon,True
ingepona,pon,pon,True
ingalipona,pon,pon,True
iliyepona,pon,pon,True
iliopona,pon,pon,True
iliyopona,pon,pon,True
ilipopona,pon,pon,True
ikipona,pon,pon,True
ilichopona,pon,pon,True
zinapona,pon,pon,True
zitapona,pon,pon,True
zilipona,pon,pon,True
zimepona,pon,pon,True
zingepona,pon,pon,True
zingalipona,pon,pon,True
ziliyepona,pon,pon,True
ziliopona,pon,pon,True
zilipopona,pon,pon,True
zikipona,pon,pon,True
yanapona,pon,pon,True
yatapona,pon,pon,True
yalipona,pon,pon,True
yamepona,pon,pon,True
yangepona,pon,pon,True
yangalipona,pon,pon,True
yaliyepona,pon,pon,True
yaliyopona,pon,pon,True
yalipopona,pon,pon,True
yakipona,pon,pon,True
lililopona,pon,pon,True
aliyopona,pon,pon,True
lilipona,pon,pon,True
ninayepona,pon,pon,True
nitayepona,pon,pon,True
tunayepona,pon,pon,True
tutayepona,pon,pon,True
unayepona,pon,pon,True
utayepona,pon,pon,True
mnayepona,pon,pon,True
mtayepona,pon,pon,True
anayepona,pon,pon,True
atayepona,pon,pon,True
wanayepona,pon,pon,True
watayepona,pon,pon,True
ponda,pond,pond,True
niliponda,pond,niliponda,False
ninaponda,pond,pond,True
nimeponda,pond,pond,True
nitaponda,pond,pond,True
tuliponda,pond,tuliponda,False
tunaponda,pond,pond,True
tumeponda,pond,pond,True
tutaponda,pond,pond,True
uliponda,pond,uliponda,False
unaponda,pond,pond,True
umeponda,pond,pond,True
utaponda,pond,pond,True
mliponda,pond,mliponda,False
mnaponda,pond,pond,True
mmeponda,pond,pond,True
mtaponda,pond,pond,True
aliponda,pond,aliponda,False
anaponda,pond,pond,True
ameponda,pond,pond,True
ataponda,pond,pond,True
waliponda,pond,waliponda,False
wanaponda,pond,pond,True
wameponda,pond,pond,True
